id,contenuti
http://www.wikidata.org/entity/Q132247451,crocifissione di Gesù
http://www.wikidata.org/entity/Q132397606,Pietà
http://www.wikidata.org/entity/Q132397607,donna
http://www.wikidata.org/entity/Q132397604,Compianto sul Cristo morto
http://www.wikidata.org/entity/Q132397610,Pietà di Luco
http://www.wikidata.org/entity/Q132397611,
http://www.wikidata.org/entity/Q132397614,
http://www.wikidata.org/entity/Q132397615,
http://www.wikidata.org/entity/Q132397613,
http://www.wikidata.org/entity/Q132397621,angelo; Evangelista
http://www.wikidata.org/entity/Q132397631,
http://www.wikidata.org/entity/Q132397663,
http://www.wikidata.org/entity/Q132397660,Madonna col Bambino
http://www.wikidata.org/entity/Q132397666,donatore; incontro alla Porta d'Oro
http://www.wikidata.org/entity/Q132397667,Pietà
http://www.wikidata.org/entity/Q132397664,Compianto sul Cristo morto
http://www.wikidata.org/entity/Q132397665,Tommaso d'Aquino; Domenico di Guzmán; papa Clemente I; angelo; Sacra conversazione
http://www.wikidata.org/entity/Q132397670,santo cristiano
http://www.wikidata.org/entity/Q132397668,Pietà
http://www.wikidata.org/entity/Q132397669,angelo; pastorale; santo cristiano
http://www.wikidata.org/entity/Q132397673,Presentazione al Tempio
http://www.wikidata.org/entity/Q132397679,Roma; carrozza; Carnevale di Roma; Mascarata; parata; Giovanni Battista Borghese
http://www.wikidata.org/entity/Q132397687,Cupido
http://www.wikidata.org/entity/Q132397698,Ratto delle Sabine
http://www.wikidata.org/entity/Q131546465,battesimo di Gesù
http://www.wikidata.org/entity/Q131546469,battesimo di Gesù
http://www.wikidata.org/entity/Q131546475,Terme Stufe di Nerone
http://www.wikidata.org/entity/Q131546484,
http://www.wikidata.org/entity/Q131546485,"Tiburzio, Valeriano e Massimo"
http://www.wikidata.org/entity/Q131546494,Betsabea al bagno
http://www.wikidata.org/entity/Q131546493,Caterina d'Alessandria
http://www.wikidata.org/entity/Q131546499,nozze
http://www.wikidata.org/entity/Q131546506,natività di Giovanni il Battisita
http://www.wikidata.org/entity/Q131546510,natività di Giovanni il Battisita
http://www.wikidata.org/entity/Q131546508,natività di Giovanni il Battisita
http://www.wikidata.org/entity/Q131546509,natività di Giovanni il Battisita
http://www.wikidata.org/entity/Q131546515,Cristo benedicente
http://www.wikidata.org/entity/Q131546516,Cristo benedicente
http://www.wikidata.org/entity/Q131546517,Giovanni Battista; Zaccaria
http://www.wikidata.org/entity/Q131546520,capro
http://www.wikidata.org/entity/Q131546525,libreria
http://www.wikidata.org/entity/Q131546551,Santa Cecilia
http://www.wikidata.org/entity/Q131546552,"Tiburzio, Valeriano e Massimo"
http://www.wikidata.org/entity/Q131546553,rovo ardente
http://www.wikidata.org/entity/Q131546582,Gesù; Pasquale Cicogna
http://www.wikidata.org/entity/Q131546581,Francesco Venier
http://www.wikidata.org/entity/Q131546599,Francesco Foscari
http://www.wikidata.org/entity/Q131546602,Leonardo Loredan
http://www.wikidata.org/entity/Q131546603,Cristo benedicente
http://www.wikidata.org/entity/Q131557338,flagellazione di Gesù
http://www.wikidata.org/entity/Q131557340,Francesco I delle Due Sicilie
http://www.wikidata.org/entity/Q131557341,Francesco d'Assisi
http://www.wikidata.org/entity/Q131557374,Madonna col Bambino
http://www.wikidata.org/entity/Q131557372,Madonna col Bambino
http://www.wikidata.org/entity/Q131557373,Madonna col Bambino
http://www.wikidata.org/entity/Q131557376,Madonna col Bambino
http://www.wikidata.org/entity/Q131557436,Santa Cecilia; Valeriano da Roma
http://www.wikidata.org/entity/Q131557458,storia biblica; pittura mitologica
http://www.wikidata.org/entity/Q131557464,Marco Emilio Lepido; Quinto Fulvio Flacco
http://www.wikidata.org/entity/Q131557484,Stefano
http://www.wikidata.org/entity/Q131557662,Madonna col Bambino
http://www.wikidata.org/entity/Q131557664,Spurio Cassio Vecellino
http://www.wikidata.org/entity/Q131557854,frate domenicano; dispensiere
http://www.wikidata.org/entity/Q131557866,Sant'Orsola
http://www.wikidata.org/entity/Q131557871,Pietro
http://www.wikidata.org/entity/Q131557868,Giovanni Battista
http://www.wikidata.org/entity/Q131557880,visione di Pietro di un lenzuolo con animali
http://www.wikidata.org/entity/Q131557902,
http://www.wikidata.org/entity/Q131559178,Gerolamo Maria Balbi
http://www.wikidata.org/entity/Q131559177,Caterina Balbi
http://www.wikidata.org/entity/Q131559182,paesaggio
http://www.wikidata.org/entity/Q131559183,nobile
http://www.wikidata.org/entity/Q131559181,Minerva
http://www.wikidata.org/entity/Q131559187,Carlo V d'Asburgo; Francesco I di Francia; Alessandro Farnese il Giovane
http://www.wikidata.org/entity/Q131559184,gentiluomo
http://www.wikidata.org/entity/Q131559202,Giovanni Maria Riminaldi
http://www.wikidata.org/entity/Q131559216,grottesca
http://www.wikidata.org/entity/Q131561164,Caterina d'Alessandria; Antonio abate; Sacra Famiglia; San Giovannino
http://www.wikidata.org/entity/Q131561170,Carlo d'Asburgo-Teschen; Leopoldo II d'Asburgo-Lorena; Maria Luisa di Borbone-Spagna; Alessandro Leopoldo d'Asburgo-Lorena; duca di Teschen
http://www.wikidata.org/entity/Q131561666,Caino e Abele
http://www.wikidata.org/entity/Q131561678,Madonna col Bambino
http://www.wikidata.org/entity/Q131561677,
http://www.wikidata.org/entity/Q131561688,assunzione di Maria nell'arte
http://www.wikidata.org/entity/Q131561692,
http://www.wikidata.org/entity/Q131563724,Tiziano Vecellio
http://www.wikidata.org/entity/Q131564536,donna; sera; uomo; tavolo; chitarra classica; musicista; Posillipo; pranzo; all'aperto
http://www.wikidata.org/entity/Q131564617,Cristo accusato dai Farisei
http://www.wikidata.org/entity/Q131564870,Caterina di Ferdinando de' Medici
http://www.wikidata.org/entity/Q131564871,Cristo appare agli Apostoli
http://www.wikidata.org/entity/Q131574021,Maria; Bambino Gesù; commissario; Madonna col Bambino
http://www.wikidata.org/entity/Q131576650,caupona
http://www.wikidata.org/entity/Q131576651,Evangelista
http://www.wikidata.org/entity/Q131576649,cattedrale
http://www.wikidata.org/entity/Q131578331,uccello
http://www.wikidata.org/entity/Q131578346,Francesco Borgia
http://www.wikidata.org/entity/Q131578347,Filippo Neri
http://www.wikidata.org/entity/Q131579612,
http://www.wikidata.org/entity/Q131579620,Giuditta e Oloferne
http://www.wikidata.org/entity/Q131579625,pesce; imbarcazione
http://www.wikidata.org/entity/Q131579630,Madonna col Bambino
http://www.wikidata.org/entity/Q131579631,Madonna col Bambino
http://www.wikidata.org/entity/Q131579646,Nereidi; ippocampo
http://www.wikidata.org/entity/Q131579657,ammiraglio
http://www.wikidata.org/entity/Q131579660,libro; corona; lettura; Sant'Agata; angelo; telaio della finestra
http://www.wikidata.org/entity/Q131579667,
http://www.wikidata.org/entity/Q131579670,
http://www.wikidata.org/entity/Q131579671,
http://www.wikidata.org/entity/Q131579669,
http://www.wikidata.org/entity/Q131579674,
http://www.wikidata.org/entity/Q131579672,
http://www.wikidata.org/entity/Q131579673,
http://www.wikidata.org/entity/Q131579682,Flora; Zefiro
http://www.wikidata.org/entity/Q131579687,nudità; Zeus; tazza; Ganimede; trono
http://www.wikidata.org/entity/Q131579688,Zeus; Olimpiade d'Epiro
http://www.wikidata.org/entity/Q131587694,crocifisso
http://www.wikidata.org/entity/Q131587980,fregio
http://www.wikidata.org/entity/Q131588009,Sacra Famiglia
http://www.wikidata.org/entity/Q131588018,
http://www.wikidata.org/entity/Q131588032,Madonna col Bambino
http://www.wikidata.org/entity/Q131588033,Madonna col Bambino
http://www.wikidata.org/entity/Q131588045,satiro; ninfa
http://www.wikidata.org/entity/Q131588054,Cosma e Damiano
http://www.wikidata.org/entity/Q131588057,ambasciatore; Sant'Orsola
http://www.wikidata.org/entity/Q131588060,Enea
http://www.wikidata.org/entity/Q105025725,
http://www.wikidata.org/entity/Q105070687,piazza San Pietro
http://www.wikidata.org/entity/Q105070700,Colonna Traiana
http://www.wikidata.org/entity/Q105070713,Rupe Tarpea
http://www.wikidata.org/entity/Q105544193,
http://www.wikidata.org/entity/Q105754329,Leonardo Loredan
http://www.wikidata.org/entity/Q105760555,groppo
http://www.wikidata.org/entity/Q105773240,Alessandro Farnese il Giovane
http://www.wikidata.org/entity/Q105882065,
http://www.wikidata.org/entity/Q105906293,Roma; torre; Villa Gordiani
http://www.wikidata.org/entity/Q105942793,
http://www.wikidata.org/entity/Q105942808,
http://www.wikidata.org/entity/Q106172341,Sophie Regnault
http://www.wikidata.org/entity/Q106547526,donna
http://www.wikidata.org/entity/Q106570155,Antoine-Denis Chaudet
http://www.wikidata.org/entity/Q106575251,Sant'Agnese
http://www.wikidata.org/entity/Q106649932,Carlo V d'Asburgo
http://www.wikidata.org/entity/Q106684238,papa Paolo III
http://www.wikidata.org/entity/Q106766906,Pietro Bembo
http://www.wikidata.org/entity/Q106766907,Maria Maddalena; Maddalena penitente; libro; cranio umano
http://www.wikidata.org/entity/Q106857023,battaglia navale
http://www.wikidata.org/entity/Q106863540,Alfonso I d'Este; armatura; battaglia di Polesella; campo di battaglia
http://www.wikidata.org/entity/Q107132227,"parrucca; John Churchill, I duca di Marlborough; armatura; Bastone da feldmaresciallo"
http://www.wikidata.org/entity/Q107171794,Louis Gauffier; Pauline Gauffier
http://www.wikidata.org/entity/Q107254346,Charles de La Fosse
http://www.wikidata.org/entity/Q107273576,papa Leone X; papa Clemente VII; Luigi de' Rossi
http://www.wikidata.org/entity/Q107311733,Agostino d'Ippona
http://www.wikidata.org/entity/Q107440131,elevazione della Croce
http://www.wikidata.org/entity/Q107467842,dado; soldato
http://www.wikidata.org/entity/Q107496570,Gioachino Rossini
http://www.wikidata.org/entity/Q107522400,
http://www.wikidata.org/entity/Q107548658,
http://www.wikidata.org/entity/Q107720702,donna; moglie
http://www.wikidata.org/entity/Q108123187,età dell'oro
http://www.wikidata.org/entity/Q108123188,Età dell'argento
http://www.wikidata.org/entity/Q108292260,Isabella de' Medici
http://www.wikidata.org/entity/Q108314527,Braccio di Bartolo
http://www.wikidata.org/entity/Q108321038,
http://www.wikidata.org/entity/Q108321039,
http://www.wikidata.org/entity/Q108335985,Pietro Aretino
http://www.wikidata.org/entity/Q108584832,
http://www.wikidata.org/entity/Q108783372,Maria; Caterina d'Alessandria; Bambino Gesù; Giustina di Nicomedia; San Gervasio; San Protasio
http://www.wikidata.org/entity/Q108799898,Maria; Bambino Gesù
http://www.wikidata.org/entity/Q108816249,
http://www.wikidata.org/entity/Q108873567,uomo; Francesco Andreini; Tristano Martinelli
http://www.wikidata.org/entity/Q108900483,
http://www.wikidata.org/entity/Q108917715,
http://www.wikidata.org/entity/Q108917736,
http://www.wikidata.org/entity/Q108921968,occhiale; poltrona; Gabriele Ferretti
http://www.wikidata.org/entity/Q108922744,libro; Antonio Maria Cadolini; poltrona
http://www.wikidata.org/entity/Q109798688,
http://www.wikidata.org/entity/Q109913006,Armand-Jean du Plessis de Richelieu
http://www.wikidata.org/entity/Q109913050,Maria; San Giuseppe; Bambino Gesù
http://www.wikidata.org/entity/Q109914012,Giuseppe Amisani
http://www.wikidata.org/entity/Q109928591,Giovanni Battista; Caterina d'Alessandria; Sacra Famiglia
http://www.wikidata.org/entity/Q109937746,estate; uccello; tè; bambino; madre; tavolo; colazione; giovinezza; ombra; luce solare; teiera; ozio; giardino; anatra; maternità; femmina; maschio; Jacques De Nittis
http://www.wikidata.org/entity/Q110009768,uomo
http://www.wikidata.org/entity/Q110015681,Giovanni Battista
http://www.wikidata.org/entity/Q110039871,
http://www.wikidata.org/entity/Q110062892,ragazzo; pastore; costume Ciociaro
http://www.wikidata.org/entity/Q110227186,cigno; freccia; lancia; arco; Venere; Enea; corazza; putto; Acate; colombo; elmo
http://www.wikidata.org/entity/Q110312698,Enea; Anchise; Creusa; Ascanio
http://www.wikidata.org/entity/Q110382981,Andromaca; Enea; Eleno; Ascanio
http://www.wikidata.org/entity/Q110384990,
http://www.wikidata.org/entity/Q110546796,Claudio; Decimo Valerio Asiatico
http://www.wikidata.org/entity/Q110619157,donna; ragazza; uomo; Carnevale di Venezia; insieme di umani; Clara; Grimani; sguardo rivolto verso l'osservatore; spettatore
http://www.wikidata.org/entity/Q110626569,Enea; Didone
http://www.wikidata.org/entity/Q110634767,Mercurio; Enea
http://www.wikidata.org/entity/Q110681237,
http://www.wikidata.org/entity/Q110714745,Gesù; Imago pietatis
http://www.wikidata.org/entity/Q110770118,fiore; nudità; topless; panneggio; Flora
http://www.wikidata.org/entity/Q110865329,Didone
http://www.wikidata.org/entity/Q110866078,Enea
http://www.wikidata.org/entity/Q110867847,Vulcano; Venere
http://www.wikidata.org/entity/Q110868028,Vulcano; Venere
http://www.wikidata.org/entity/Q110868273,Enea; Venere
http://www.wikidata.org/entity/Q110872609,Equus ferus caballus; spada; lancia; Enea; scudo; corazza; Mezenzio; colombo; soldato; elmo
http://www.wikidata.org/entity/Q110872935,personificazione
http://www.wikidata.org/entity/Q110884929,donna; Lavinia Feltria della Rovere
http://www.wikidata.org/entity/Q110907328,Papa Giovanni Paolo II
http://www.wikidata.org/entity/Q110907797,Luigi XIV di Francia
http://www.wikidata.org/entity/Q111041574,Maria
http://www.wikidata.org/entity/Q111042707,trono; Francesco d'Assisi
http://www.wikidata.org/entity/Q111159651,Elisa Bonaparte Baciocchi
http://www.wikidata.org/entity/Q111160508,Felice Baciocchi
http://www.wikidata.org/entity/Q111255373,Elena del Montenegro
http://www.wikidata.org/entity/Q111255770,Vittorio Emanuele III di Savoia
http://www.wikidata.org/entity/Q111256129,
http://www.wikidata.org/entity/Q111257029,nobiltà
http://www.wikidata.org/entity/Q111308504,Matilde Bonaparte; Locutorio (architettura)
http://www.wikidata.org/entity/Q111485530,
http://www.wikidata.org/entity/Q111485979,
http://www.wikidata.org/entity/Q111486358,
http://www.wikidata.org/entity/Q111486756,
http://www.wikidata.org/entity/Q111486805,
http://www.wikidata.org/entity/Q111486873,
http://www.wikidata.org/entity/Q111508542,Maria; uccello; Bambino Gesù; Madonna col Bambino
http://www.wikidata.org/entity/Q111509018,Maria; Magi; dono; Adorazione dei Magi; Bambino Gesù; Gaspare; Melchiorre; Baldassarre
http://www.wikidata.org/entity/Q111512548,Giuseppe Candiani
http://www.wikidata.org/entity/Q111577849,Pigmalione e Galatea
http://www.wikidata.org/entity/Q126284315,
http://www.wikidata.org/entity/Q126284312,
http://www.wikidata.org/entity/Q126284313,
http://www.wikidata.org/entity/Q126284318,
http://www.wikidata.org/entity/Q126284316,
http://www.wikidata.org/entity/Q126284317,
http://www.wikidata.org/entity/Q126284322,
http://www.wikidata.org/entity/Q126284320,
http://www.wikidata.org/entity/Q126284326,
http://www.wikidata.org/entity/Q126284329,
http://www.wikidata.org/entity/Q126284355,
http://www.wikidata.org/entity/Q126284357,
http://www.wikidata.org/entity/Q126284383,
http://www.wikidata.org/entity/Q126284380,
http://www.wikidata.org/entity/Q126284381,
http://www.wikidata.org/entity/Q126284386,
http://www.wikidata.org/entity/Q126284387,
http://www.wikidata.org/entity/Q126284384,
http://www.wikidata.org/entity/Q126284385,
http://www.wikidata.org/entity/Q126284388,
http://www.wikidata.org/entity/Q126284389,
http://www.wikidata.org/entity/Q126284622,
http://www.wikidata.org/entity/Q126310903,Francesco Guardi
http://www.wikidata.org/entity/Q126329804,Annunciazione
http://www.wikidata.org/entity/Q126331546,Ultima cena
http://www.wikidata.org/entity/Q126331548,Madonna col Bambino
http://www.wikidata.org/entity/Q126368575,Annunciazione
http://www.wikidata.org/entity/Q126371885,
http://www.wikidata.org/entity/Q126456502,Maria Maddalena
http://www.wikidata.org/entity/Q126456503,gentiluomo
http://www.wikidata.org/entity/Q126456506,Salomè con la testa del Battista
http://www.wikidata.org/entity/Q126456507,angelo; Pietà
http://www.wikidata.org/entity/Q126456505,Gian Lorenzo Bernini
http://www.wikidata.org/entity/Q126456508,
http://www.wikidata.org/entity/Q126456514,decapitazione di san Giovanni Battista
http://www.wikidata.org/entity/Q126456515,Maria Maddalena
http://www.wikidata.org/entity/Q126456516,Gioacchino Piccolomini
http://www.wikidata.org/entity/Q126456517,Giovanni Battista
http://www.wikidata.org/entity/Q126456526,Bettina Raggi
http://www.wikidata.org/entity/Q126456555,
http://www.wikidata.org/entity/Q126513924,
http://www.wikidata.org/entity/Q126633287,cielo; nuvola; nudità; globo crucigero; Bambino Gesù; panneggio
http://www.wikidata.org/entity/Q126680509,luogo di mercato
http://www.wikidata.org/entity/Q126709512,Jacopo Palma il Giovane
http://www.wikidata.org/entity/Q126721550,Francesco Donà
http://www.wikidata.org/entity/Q126727120,Maria
http://www.wikidata.org/entity/Q126727184,Fuga in Egitto
http://www.wikidata.org/entity/Q126727198,Marco Tullio Cicerone
http://www.wikidata.org/entity/Q126891336,
http://www.wikidata.org/entity/Q126918076,Maria; Bambino Gesù; Madonna col Bambino
http://www.wikidata.org/entity/Q127327807,
http://www.wikidata.org/entity/Q127433409,Gesù; cane; Ultima cena; apostolo; interno
http://www.wikidata.org/entity/Q127442026,Thomas Jenkins
http://www.wikidata.org/entity/Q127564377,Cleopatra; pelle di leopardo; posizione seduta; panneggio; morte di Cleopatra
http://www.wikidata.org/entity/Q127695958,Pietro da Verona; Carino Pietro da Balsamo; martirio di san Pietro da Verona
http://www.wikidata.org/entity/Q127790733,palma del martirio; santo cristiano
http://www.wikidata.org/entity/Q127985499,Madonna col Bambino
http://www.wikidata.org/entity/Q127985981,Madonna col Bambino
http://www.wikidata.org/entity/Q128124962,Umberto II di Savoia
http://www.wikidata.org/entity/Q128495286,
http://www.wikidata.org/entity/Q128783484,Maria; sonno; adorazione; Bambino Gesù; Madonna col Bambino
http://www.wikidata.org/entity/Q128810133,Cosma e Damiano; Madonna col Bambino
http://www.wikidata.org/entity/Q128941201,Martino di Tours
http://www.wikidata.org/entity/Q129199340,Antonio di Padova
http://www.wikidata.org/entity/Q129487042,Luigi Rava; posizione seduta
http://www.wikidata.org/entity/Q129500713,
http://www.wikidata.org/entity/Q129507208,papa Alessandro VII
http://www.wikidata.org/entity/Q129977163,Griselda
http://www.wikidata.org/entity/Q130212907,Francesco Maria de' Medici
http://www.wikidata.org/entity/Q130213077,Vittoria della Rovere
http://www.wikidata.org/entity/Q130213160,armatura; Ferdinando II de' Medici
http://www.wikidata.org/entity/Q130214332,Maria; Bambino Gesù; Madonna col Bambino
http://www.wikidata.org/entity/Q130221017,Ladislao IV di Polonia
http://www.wikidata.org/entity/Q130234284,libro; Guigo I
http://www.wikidata.org/entity/Q130335034,papa Gregorio XI
http://www.wikidata.org/entity/Q130369461,Napoleone Bonaparte; Régent
http://www.wikidata.org/entity/Q130375844,Roberto Strozzi
http://www.wikidata.org/entity/Q130394364,Giuseppe De Capitani d'Arzago
http://www.wikidata.org/entity/Q130467776,Federico Ubaldo della Rovere
http://www.wikidata.org/entity/Q130492308,Maria; Elisabetta; Visitazione della Beata Vergine Maria
http://www.wikidata.org/entity/Q130515982,Gesù; Giovanni Battista; albero; Giordano; Spirito Santo; angelo; battesimo di Gesù; panneggio
http://www.wikidata.org/entity/Q130536956,stigmate; Francesco d'Assisi
http://www.wikidata.org/entity/Q130537073,sepoltura di Gesù
http://www.wikidata.org/entity/Q130552524,Gesù; Passione di Gesù
http://www.wikidata.org/entity/Q130642202,Vitale di Milano; martirio
http://www.wikidata.org/entity/Q130999230,Antonio di Padova
http://www.wikidata.org/entity/Q131011027,arca di Noè
http://www.wikidata.org/entity/Q131100772,Gesù; Maria; Rosa da Lima; Caterina da Siena; Agnese Segni di Montepulciano; Madonna col Bambino
http://www.wikidata.org/entity/Q131154939,
http://www.wikidata.org/entity/Q131325204,monaco
http://www.wikidata.org/entity/Q131340770,Apollo; Muse
http://www.wikidata.org/entity/Q131349567,Gesù; Giacomo il Maggiore; Trinità; Maria Maddalena; Caterina d'Alessandria; Dio Padre
http://www.wikidata.org/entity/Q131350054,"finestra; Colosseo; tenda; Colonna Traiana; Lorenzo Onofrio Colonna, conte dei Marsi"
http://www.wikidata.org/entity/Q131351071,Pompeo Colonna
http://www.wikidata.org/entity/Q131354901,Giovanni Guglielmo del Palatinato; Anna Maria Luisa de' Medici; violinista; ballet de cour; orchestrale
http://www.wikidata.org/entity/Q131356481,cane; violino; uomo; nudità; Omero; indovinello; Io; pescatore; barca da pesca; Pediculus humanus
http://www.wikidata.org/entity/Q131362573,
http://www.wikidata.org/entity/Q131367847,Maria; Paolo di Tarso; Pietro; Giovanni Battista; Ludovico di Tolosa; Giovanni; Francesco d'Assisi; Bambino Gesù
http://www.wikidata.org/entity/Q131395036,Francesco Maria II della Rovere
http://www.wikidata.org/entity/Q131414320,Adorazione dei Magi
http://www.wikidata.org/entity/Q131690572,Maria
http://www.wikidata.org/entity/Q131690573,Maria; libro; Bambino Gesù; Madonna col Bambino
http://www.wikidata.org/entity/Q131690578,Maria
http://www.wikidata.org/entity/Q131690579,Maria
http://www.wikidata.org/entity/Q131690582,Maria; Pierre d'Aubusson
http://www.wikidata.org/entity/Q131690583,Maria
http://www.wikidata.org/entity/Q131690581,Maria
http://www.wikidata.org/entity/Q131690586,Maria
http://www.wikidata.org/entity/Q131690587,Maria
http://www.wikidata.org/entity/Q131690584,Maria
http://www.wikidata.org/entity/Q131690590,Maria
http://www.wikidata.org/entity/Q131690591,Maria; Sacra conversazione
http://www.wikidata.org/entity/Q131690588,Maria
http://www.wikidata.org/entity/Q131690589,Maria
http://www.wikidata.org/entity/Q131690594,Maria; Sacra conversazione
http://www.wikidata.org/entity/Q131690592,Maria; Sacra conversazione
http://www.wikidata.org/entity/Q131690593,Maria
http://www.wikidata.org/entity/Q131690599,Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131690596,Maria
http://www.wikidata.org/entity/Q131690602,Benedetto da Norcia; angelo; Giovanni; Madonna col Bambino
http://www.wikidata.org/entity/Q131690603,Maria; Sacra conversazione
http://www.wikidata.org/entity/Q131690601,Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131690606,Madonna col Bambino
http://www.wikidata.org/entity/Q131690605,Madonna col Bambino
http://www.wikidata.org/entity/Q131690633,Madonna col Bambino
http://www.wikidata.org/entity/Q131690639,Maria
http://www.wikidata.org/entity/Q131690637,Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131690641,Maria
http://www.wikidata.org/entity/Q131690646,semplicità
http://www.wikidata.org/entity/Q131690652,Maria
http://www.wikidata.org/entity/Q131690656,
http://www.wikidata.org/entity/Q131690663,Giovanni; Sacra conversazione
http://www.wikidata.org/entity/Q131690660,Forma del corpo umano femminile
http://www.wikidata.org/entity/Q131702506,Cristina di Borbone-Francia
http://www.wikidata.org/entity/Q131704134,assunzione di Maria nell'arte
http://www.wikidata.org/entity/Q131704138,Cristo porta la croce
http://www.wikidata.org/entity/Q131704142,Guarigione del ragazzo indemoniato
http://www.wikidata.org/entity/Q131704140,Gesù
http://www.wikidata.org/entity/Q131704141,Gesù; Apollo
http://www.wikidata.org/entity/Q131704145,Pietro; chiavi del cielo
http://www.wikidata.org/entity/Q131704265,Davide e Golia
http://www.wikidata.org/entity/Q131704274,deposizione di Gesù
http://www.wikidata.org/entity/Q131704272,deposizione di Gesù
http://www.wikidata.org/entity/Q131704273,deposizione di Gesù
http://www.wikidata.org/entity/Q131704278,deposizione di Gesù
http://www.wikidata.org/entity/Q131704279,deposizione di Gesù
http://www.wikidata.org/entity/Q131704280,deposizione di Gesù
http://www.wikidata.org/entity/Q131704281,deposizione di Gesù
http://www.wikidata.org/entity/Q131704285,Diana; Endimione
http://www.wikidata.org/entity/Q131704288,Alessandro Magno; incontro tra Diogene di Sinope e Alessandro Magno
http://www.wikidata.org/entity/Q131704294,disputa sull'Immacolata Concezione
http://www.wikidata.org/entity/Q131704298,Chiara d'Assisi
http://www.wikidata.org/entity/Q131704296,disputa sull'Immacolata Concezione
http://www.wikidata.org/entity/Q131704297,Andrea Gallerani
http://www.wikidata.org/entity/Q131704303,
http://www.wikidata.org/entity/Q131704304,
http://www.wikidata.org/entity/Q131704770,corporazione delle arti e mestieri; carità; Arti di Firenze
http://www.wikidata.org/entity/Q131704783,morte di Cleopatra
http://www.wikidata.org/entity/Q131704780,purificazione del Tempio
http://www.wikidata.org/entity/Q131708783,Alpi
http://www.wikidata.org/entity/Q131719683,Davide con la testa di Golia
http://www.wikidata.org/entity/Q131719684,Roma
http://www.wikidata.org/entity/Q131719685,Cristo morto
http://www.wikidata.org/entity/Q131719730,Filippo Neri
http://www.wikidata.org/entity/Q131719735,Giovanni Battista
http://www.wikidata.org/entity/Q131719732,Pietro; Sant'Agata
http://www.wikidata.org/entity/Q131719736,Giovanni Battista
http://www.wikidata.org/entity/Q131719743,zodiaco; Griselda
http://www.wikidata.org/entity/Q131719746,Giovanni
http://www.wikidata.org/entity/Q131719744,Giovanni Battista; Giovanni
http://www.wikidata.org/entity/Q131719745,Marco Furio Camillo
http://www.wikidata.org/entity/Q131719750,
http://www.wikidata.org/entity/Q131719756,Arresto di Gesù
http://www.wikidata.org/entity/Q131721232,Anna Maria Luisa de' Medici
http://www.wikidata.org/entity/Q131748785,crocifisso
http://www.wikidata.org/entity/Q131753928,sepoltura di Gesù
http://www.wikidata.org/entity/Q131753929,Erminia tra i pastori
http://www.wikidata.org/entity/Q131753974,amorino
http://www.wikidata.org/entity/Q131753985,donna
http://www.wikidata.org/entity/Q131754003,Stefano; Petronio
http://www.wikidata.org/entity/Q131760459,donna
http://www.wikidata.org/entity/Q131760462,Henriette Negrin
http://www.wikidata.org/entity/Q131760461,adolescente
http://www.wikidata.org/entity/Q131760474,
http://www.wikidata.org/entity/Q131760475,Elena Pavlovna Romanova
http://www.wikidata.org/entity/Q131760472,Caterina Contarini Querini
http://www.wikidata.org/entity/Q131760473,Cristoforo Colombo
http://www.wikidata.org/entity/Q131760478,Massimo d'Azeglio
http://www.wikidata.org/entity/Q131760479,Napoleone Bonaparte
http://www.wikidata.org/entity/Q131760476,Enrico II di Francia
http://www.wikidata.org/entity/Q131760480,berretto; maschio
http://www.wikidata.org/entity/Q131760481,Vannozza Cattanei; nobile
http://www.wikidata.org/entity/Q131766115,Arti di Firenze; fede
http://www.wikidata.org/entity/Q131766119,Purim
http://www.wikidata.org/entity/Q131766122,matrona; catena
http://www.wikidata.org/entity/Q131766120,moltiplicazione dei pani e dei pesci
http://www.wikidata.org/entity/Q131766143,pace; fedeltà
http://www.wikidata.org/entity/Q131766147,Fortuna; fortezza; combattimento
http://www.wikidata.org/entity/Q131766151,ritrovamento della Croce
http://www.wikidata.org/entity/Q131766148,Giove; Giunone; Io
http://www.wikidata.org/entity/Q131414321,Adorazione dei Magi
http://www.wikidata.org/entity/Q131414326,Annunciazione
http://www.wikidata.org/entity/Q131414433,Giustina Donà dalle Rose
http://www.wikidata.org/entity/Q131421438,lettera; giovane uomo
http://www.wikidata.org/entity/Q131421566,Pietà
http://www.wikidata.org/entity/Q131421567,adorazione dei pastori
http://www.wikidata.org/entity/Q131421565,adorazione dei pastori
http://www.wikidata.org/entity/Q131421570,nascita di Gesù
http://www.wikidata.org/entity/Q131421571,nascita di Gesù
http://www.wikidata.org/entity/Q131422002,crocifisso; Ordine dei Frati Predicatori; adorazione; santo cristiano
http://www.wikidata.org/entity/Q131422003,Adorazione dei Magi
http://www.wikidata.org/entity/Q131422007,Adorazione dei Magi
http://www.wikidata.org/entity/Q131422004,Adorazione dei Magi
http://www.wikidata.org/entity/Q131422010,Adorazione dei Magi
http://www.wikidata.org/entity/Q131422011,Bernardo di Chiaravalle; Adorazione dei Magi; Aldrico di Le Mans
http://www.wikidata.org/entity/Q131422008,Adorazione dei Magi
http://www.wikidata.org/entity/Q131422009,Adorazione dei Magi
http://www.wikidata.org/entity/Q131422014,adorazione dei pastori
http://www.wikidata.org/entity/Q131422015,adorazione dei pastori
